time_s,worst_distance_m,threshold_m
21.184293628,3964.393236536,10.000000000
21.196793628,3968.139667886,10.000000000
21.209293628,3971.886099280,10.000000000
21.221793628,3975.632530718,10.000000000
21.234293628,3979.378962198,10.000000000
21.246793628,3983.125393722,10.000000000
21.259293628,3986.871825289,10.000000000
21.271793628,3990.618256899,10.000000000
21.284293628,3994.364688551,10.000000000
21.296793628,3998.111120247,10.000000000
21.309293628,4001.857551984,10.000000000
21.321793628,4005.603983765,10.000000000
21.334293628,4009.350415587,10.000000000
21.346793628,4013.096847452,10.000000000
21.359293628,4016.843279359,10.000000000
21.371793628,4020.589711308,10.000000000
21.384293628,4024.336143299,10.000000000
21.396793628,4028.082575332,10.000000000
21.409293628,4031.829007406,10.000000000
21.421793628,4035.575439522,10.000000000
21.434293628,4039.321871679,10.000000000
21.446793628,4043.068303877,10.000000000
21.459293628,4046.814736117,10.000000000
21.471793628,4050.561168397,10.000000000
21.484293628,4054.307600719,10.000000000
21.496793628,4058.054033081,10.000000000
21.509293628,4061.800465484,10.000000000
21.521793628,4065.546897928,10.000000000
21.534293628,4069.293330412,10.000000000
21.546793628,4073.039762937,10.000000000
21.559293628,4076.786195502,10.000000000
21.571793628,4080.532628107,10.000000000
21.584293628,4084.279060752,10.000000000
21.596793628,4088.025493437,10.000000000
21.609293628,4091.771926162,10.000000000
21.621793628,4095.518358926,10.000000000
21.634293628,4099.264791731,10.000000000
21.646793628,4103.011224574,10.000000000
21.659293628,4106.757657457,10.000000000
21.671793628,4110.504090380,10.000000000
21.684293628,4114.250523341,10.000000000
21.696793628,4117.996956342,10.000000000
21.709293628,4121.743389381,10.000000000
21.721793628,4125.489822460,10.000000000
21.734293628,4129.236255577,10.000000000
21.746793628,4132.982688733,10.000000000
21.759293628,4136.729121927,10.000000000
21.771793628,4140.475555160,10.000000000
21.784293628,4144.221988431,10.000000000
21.796793628,4147.968421740,10.000000000
21.809293628,4151.714855088,10.000000000
21.821793628,4155.461288474,10.000000000
21.834293628,4159.207721897,10.000000000
21.846793628,4162.954155358,10.000000000
21.859293628,4166.700588857,10.000000000
21.871793628,4170.447022394,10.000000000
21.884293628,4174.193455968,10.000000000
21.896793628,4177.939889579,10.000000000
21.909293628,4181.686323228,10.000000000
21.921793628,4185.432756914,10.000000000
21.934293628,4189.179190637,10.000000000
21.946793628,4192.925624397,10.000000000
21.959293628,4196.672058195,10.000000000
21.971793628,4200.418492028,10.000000000
21.984293628,4204.164925899,10.000000000
21.996793628,4207.911359806,10.000000000
22.009293628,4211.657793750,10.000000000
22.021793628,4215.404227730,10.000000000
22.034293628,4219.150661747,10.000000000
22.046793628,4222.897095799,10.000000000
22.059293628,4226.643529888,10.000000000
22.071793628,4230.389964013,10.000000000
22.084293628,4234.136398174,10.000000000
22.096793628,4237.882832370,10.000000000
22.109293628,4241.629266603,10.000000000
22.121793628,4245.375700871,10.000000000
22.134293628,4249.122135175,10.000000000
22.146793628,4252.868569514,10.000000000
22.159293628,4256.615003888,10.000000000
22.171793628,4260.361438298,10.000000000
22.184293628,4264.107872743,10.000000000
22.196793628,4267.854307223,10.000000000
22.209293628,4271.600741738,10.000000000
22.221793628,4275.347176288,10.000000000
22.234293628,4279.093610873,10.000000000
22.246793628,4282.840045492,10.000000000
22.259293628,4286.586480146,10.000000000
22.271793628,4290.332914835,10.000000000
22.284293628,4294.079349558,10.000000000
22.296793628,4297.825784315,10.000000000
22.309293628,4301.572219107,10.000000000
22.321793628,4305.318653933,10.000000000
22.334293628,4309.065088793,10.000000000
22.346793628,4312.811523687,10.000000000
22.359293628,4316.557958615,10.000000000
22.371793628,4320.304393577,10.000000000
22.384293628,4324.050828573,10.000000000
22.396793628,4327.797263602,10.000000000
22.409293628,4331.543698665,10.000000000
22.421793628,4335.290133761,10.000000000
22.434293628,4339.036568890,10.000000000
22.446793628,4342.783004053,10.000000000
22.459293628,4346.529439250,10.000000000
22.471793628,4350.275874479,10.000000000
22.484293628,4354.022309741,10.000000000
22.496793628,4357.768745037,10.000000000
