bomb,explosion_time_s,time_s,worst_distance_m,threshold_m
2,9.039000000,8.556530286,8.909489834,10.000000000
2,9.039000000,8.563423634,8.882326830,10.000000000
2,9.039000000,8.570316981,8.855186805,10.000000000
2,9.039000000,8.577210329,8.828070236,10.000000000
2,9.039000000,8.584103677,8.800977706,10.000000000
2,9.039000000,8.590997024,8.773908928,10.000000000
2,9.039000000,8.597890372,8.746864382,10.000000000
2,9.039000000,8.604783720,8.719844693,10.000000000
2,9.039000000,8.611677067,8.692849556,10.000000000
2,9.039000000,8.618570415,8.665879568,10.000000000
2,9.039000000,8.625463763,8.638935170,10.000000000
2,9.039000000,8.632357110,8.612016154,10.000000000
2,9.039000000,8.639250458,8.585123342,10.000000000
2,9.039000000,8.646143806,8.558256774,10.000000000
2,9.039000000,8.653037153,8.531416464,10.000000000
2,9.039000000,8.659930501,8.504603524,10.000000000
2,9.039000000,8.666823849,8.477817416,10.000000000
2,9.039000000,8.673717197,8.451058876,10.000000000
2,9.039000000,8.680610544,8.424328208,10.000000000
2,9.039000000,8.687503892,8.397625362,10.000000000
2,9.039000000,8.694397240,8.370951385,10.000000000
2,9.039000000,8.701290587,8.344305778,10.000000000
2,9.039000000,8.708183935,8.317689566,10.000000000
2,9.039000000,8.715077283,8.291102573,10.000000000
2,9.039000000,8.721970630,8.264545432,10.000000000
2,9.039000000,8.728863978,8.238018380,10.000000000
2,9.039000000,8.735757326,8.211521727,10.000000000
2,9.039000000,8.742650673,8.185055974,10.000000000
2,9.039000000,8.749544021,8.158621259,10.000000000
2,9.039000000,8.756437369,8.132218197,10.000000000
2,9.039000000,8.763330716,8.105846903,10.000000000
2,9.039000000,8.770224064,8.079507957,10.000000000
2,9.039000000,8.777117412,8.053201600,10.000000000
2,9.039000000,8.784010759,8.026928230,10.000000000
2,9.039000000,8.790904107,8.000688363,10.000000000
2,9.039000000,8.797797455,7.974482064,10.000000000
2,9.039000000,8.804690802,7.948310276,10.000000000
2,9.039000000,8.811584150,7.922172763,10.000000000
2,9.039000000,8.818477498,7.896070494,10.000000000
2,9.039000000,8.825370845,7.870003541,10.000000000
2,9.039000000,8.832264193,7.843972251,10.000000000
2,9.039000000,8.839157541,7.817977541,10.000000000
2,9.039000000,8.846050889,7.792019299,10.000000000
2,9.039000000,8.852944236,7.766098110,10.000000000
2,9.039000000,8.859837584,7.740214739,10.000000000
2,9.039000000,8.866730932,7.714369218,10.000000000
2,9.039000000,8.873624279,7.688562033,10.000000000
2,9.039000000,8.880517627,7.662794031,10.000000000
2,9.039000000,8.887410975,7.637065383,10.000000000
2,9.039000000,8.894304322,7.611376517,10.000000000
2,9.039000000,8.901197670,7.585727939,10.000000000
2,9.039000000,8.908091018,7.560120307,10.000000000
2,9.039000000,8.914984365,7.534554107,10.000000000
2,9.039000000,8.921877713,7.509029708,10.000000000
2,9.039000000,8.928771061,7.483547641,10.000000000
2,9.039000000,8.935664408,7.458108438,10.000000000
2,9.039000000,8.942557756,7.432712642,10.000000000
2,9.039000000,8.949451104,7.407360799,10.000000000
2,9.039000000,8.956344451,7.382053462,10.000000000
2,9.039000000,8.963237799,7.356791190,10.000000000
2,9.039000000,8.970131147,7.331574549,10.000000000
2,9.039000000,8.977024494,7.306404110,10.000000000
2,9.039000000,8.983917842,7.281280452,10.000000000
2,9.039000000,8.990811190,7.256204159,10.000000000
2,9.039000000,8.997704537,7.231175823,10.000000000
2,9.039000000,9.004597885,7.206196041,10.000000000
2,9.039000000,9.011491233,7.181265419,10.000000000
2,9.039000000,9.018384580,7.156384799,10.000000000
2,9.039000000,9.025277928,7.131554687,10.000000000
2,9.039000000,9.032171276,7.106775628,10.000000000
2,9.039000000,9.039064624,7.082048434,10.000000000
2,9.039000000,9.045957971,7.057373870,10.000000000
2,9.039000000,9.052851319,7.032752324,10.000000000
2,9.039000000,9.059744667,7.008185016,10.000000000
2,9.039000000,9.066638014,6.983672138,10.000000000
2,9.039000000,9.073531362,6.959214905,10.000000000
2,9.039000000,9.080424710,6.934813774,10.000000000
2,9.039000000,9.087318057,6.910469538,10.000000000
2,9.039000000,9.094211405,6.886183251,10.000000000
2,9.039000000,9.101104753,6.861955561,10.000000000
2,9.039000000,9.107998100,6.837787305,10.000000000
2,9.039000000,9.114891448,6.813679370,10.000000000
2,9.039000000,9.121784796,6.789632653,10.000000000
2,9.039000000,9.128678143,6.765648056,10.000000000
2,9.039000000,9.135571491,6.741726508,10.000000000
2,9.039000000,9.142464839,6.717869196,10.000000000
2,9.039000000,9.149358186,6.694076839,10.000000000
2,9.039000000,9.156251534,6.670350637,10.000000000
2,9.039000000,9.163144882,6.646691551,10.000000000
2,9.039000000,9.170038229,6.623100918,10.000000000
2,9.039000000,9.176931577,6.599579718,10.000000000
2,9.039000000,9.183824925,6.576129201,10.000000000
2,9.039000000,9.190718272,6.552750624,10.000000000
2,9.039000000,9.197611620,6.529445348,10.000000000
2,9.039000000,9.204504968,6.506214821,10.000000000
2,9.039000000,9.211398316,6.483060386,10.000000000
2,9.039000000,9.218291663,6.459983624,10.000000000
2,9.039000000,9.225185011,6.436986215,10.000000000
2,9.039000000,9.232078359,6.414069840,10.000000000
2,9.039000000,9.238971706,6.391236338,10.000000000
2,9.039000000,9.245865054,6.368487685,10.000000000
2,9.039000000,9.252758402,6.345826058,10.000000000
2,9.039000000,9.259651749,6.323253621,10.000000000
2,9.039000000,9.266545097,6.300772936,10.000000000
2,9.039000000,9.273438445,6.278386587,10.000000000
2,9.039000000,9.280331792,6.256097588,10.000000000
2,9.039000000,9.287225140,6.233909067,10.000000000
2,9.039000000,9.294118488,6.211824538,10.000000000
2,9.039000000,9.301011835,6.189847969,10.000000000
2,9.039000000,9.307905183,6.167983510,10.000000000
2,9.039000000,9.314798531,6.146235953,10.000000000
2,9.039000000,9.321691878,6.124610496,10.000000000
2,9.039000000,9.328585226,6.103112805,10.000000000
2,9.039000000,9.335478574,6.081749036,10.000000000
2,9.039000000,9.342371921,6.060525596,10.000000000
2,9.039000000,9.349265269,6.039448861,10.000000000
2,9.039000000,9.356158617,6.018524922,10.000000000
2,9.039000000,9.363051964,5.997758827,10.000000000
2,9.039000000,9.369945312,5.977154135,10.000000000
2,9.039000000,9.376838660,5.956712545,10.000000000
2,9.039000000,9.383732007,5.936433740,10.000000000
2,9.039000000,9.390625355,5.916315695,10.000000000
2,9.039000000,9.397518703,5.896355242,10.000000000
2,9.039000000,9.404412051,5.876548632,10.000000000
2,9.039000000,9.411305398,5.856891872,10.000000000
2,9.039000000,9.418198746,5.837381059,10.000000000
2,9.039000000,9.425092094,5.818012717,10.000000000
2,9.039000000,9.431985441,5.798783599,10.000000000
2,9.039000000,9.438878789,5.779691005,10.000000000
2,9.039000000,9.445772137,5.760732525,10.000000000
2,9.039000000,9.452665484,5.741906176,10.000000000
2,9.039000000,9.459558832,5.723210214,10.000000000
2,9.039000000,9.466452180,5.704643421,10.000000000
2,9.039000000,9.473345527,5.686204636,10.000000000
2,9.039000000,9.480238875,5.667892937,10.000000000
2,9.039000000,9.487132223,5.649707676,10.000000000
2,9.039000000,9.494025570,5.631648442,10.000000000
2,9.039000000,9.500918918,5.613714851,10.000000000
2,9.039000000,9.507812266,5.595906805,10.000000000
2,9.039000000,9.514705613,5.578224192,10.000000000
2,9.039000000,9.521598961,5.560667145,10.000000000
2,9.039000000,9.528492309,5.543235766,10.000000000
2,9.039000000,9.535385656,5.525930393,10.000000000
2,9.039000000,9.542279004,5.508751361,10.000000000
2,9.039000000,9.549172352,5.491698999,10.000000000
2,9.039000000,9.556065699,5.474773933,10.000000000
2,9.039000000,9.562959047,5.457976525,10.000000000
2,9.039000000,9.569852395,5.441307577,10.000000000
2,9.039000000,9.576745743,5.424767636,10.000000000
2,9.039000000,9.583639090,5.408357364,10.000000000
2,9.039000000,9.590532438,5.392077587,10.000000000
2,9.039000000,9.597425786,5.375929070,10.000000000
2,9.039000000,9.604319133,5.359912466,10.000000000
2,9.039000000,9.611212481,5.344028829,10.000000000
2,9.039000000,9.618105829,5.328278797,10.000000000
2,9.039000000,9.624999176,5.312663578,10.000000000
2,9.039000000,9.631892524,5.297183829,10.000000000
2,9.039000000,9.638785872,5.281840550,10.000000000
2,9.039000000,9.645679219,5.266634742,10.000000000
2,9.039000000,9.652572567,5.251567412,10.000000000
2,9.039000000,9.659465915,5.236639565,10.000000000
2,9.039000000,9.666359262,5.221852213,10.000000000
2,9.039000000,9.673252610,5.207206368,10.000000000
2,9.039000000,9.680145958,5.192703045,10.000000000
2,9.039000000,9.687039305,5.178343276,10.000000000
2,9.039000000,9.693932653,5.164128454,10.000000000
2,9.039000000,9.700826001,5.150059280,10.000000000
2,9.039000000,9.707719348,5.136137003,10.000000000
2,9.039000000,9.714612696,5.122362796,10.000000000
2,9.039000000,9.721506044,5.108737626,10.000000000
2,9.039000000,9.728399391,5.095262749,10.000000000
2,9.039000000,9.735292739,5.081939269,10.000000000
2,9.039000000,9.742186087,5.068768123,10.000000000
2,9.039000000,9.749079434,5.055750876,10.000000000
2,9.039000000,9.755972782,5.042888334,10.000000000
2,9.039000000,9.762866130,5.030181644,10.000000000
2,9.039000000,9.769759478,5.017632013,10.000000000
2,9.039000000,9.776652825,5.005240822,10.000000000
2,9.039000000,9.783546173,4.993008983,10.000000000
2,9.039000000,9.790439521,4.980937673,10.000000000
2,9.039000000,9.797332868,4.969028061,10.000000000
2,9.039000000,9.804226216,4.957281315,10.000000000
2,9.039000000,9.811119564,4.945698598,10.000000000
2,9.039000000,9.818012911,4.934281068,10.000000000
2,9.039000000,9.824906259,4.923029878,10.000000000
2,9.039000000,9.831799607,4.911946177,10.000000000
2,9.039000000,9.838692954,4.901031107,10.000000000
2,9.039000000,9.845586302,4.890285802,10.000000000
2,9.039000000,9.852479650,4.879711392,10.000000000
2,9.039000000,9.859372997,4.869308999,10.000000000
2,9.039000000,9.866266345,4.859079734,10.000000000
2,9.039000000,9.873159693,4.849024733,10.000000000
2,9.039000000,9.880053040,4.839145327,10.000000000
2,9.039000000,9.886946388,4.829442373,10.000000000
2,9.039000000,9.893839736,4.819916951,10.000000000
2,9.039000000,9.900733083,4.810570127,10.000000000
2,9.039000000,9.907626431,4.801403088,10.000000000
2,9.039000000,9.914519779,4.792417069,10.000000000
2,9.039000000,9.921413126,4.783612816,10.000000000
2,9.039000000,9.928306474,4.774991352,10.000000000
2,9.039000000,9.935199822,4.766554055,10.000000000
2,9.039000000,9.942093169,4.758301750,10.000000000
2,9.039000000,9.948986517,4.750235250,10.000000000
2,9.039000000,9.955879865,4.742355900,10.000000000
2,9.039000000,9.962773213,4.734664553,10.000000000
2,9.039000000,9.969666560,4.727161899,10.000000000
2,9.039000000,9.976559908,4.719849456,10.000000000
2,9.039000000,9.983453256,4.712727674,10.000000000
2,9.039000000,9.990346603,4.705797563,10.000000000
2,9.039000000,9.997239951,4.699060317,10.000000000
2,9.039000000,10.004133299,4.692516261,10.000000000
2,9.039000000,10.011026646,4.686167012,10.000000000
2,9.039000000,10.017919994,4.680012691,10.000000000
2,9.039000000,10.024813342,4.674054649,10.000000000
2,9.039000000,10.031706689,4.668293353,10.000000000
2,9.039000000,10.038600037,4.662729801,10.000000000
2,9.039000000,10.045493385,4.657364659,10.000000000
2,9.039000000,10.052386732,4.652198711,10.000000000
2,9.039000000,10.059280080,4.647232682,10.000000000
2,9.039000000,10.066173428,4.642467279,10.000000000
2,9.039000000,10.073066775,4.637903145,10.000000000
2,9.039000000,10.079960123,4.633541047,10.000000000
2,9.039000000,10.086853471,4.629381406,10.000000000
2,9.039000000,10.093746818,4.625425184,10.000000000
2,9.039000000,10.100640166,4.621672446,10.000000000
2,9.039000000,10.107533514,4.618124477,10.000000000
2,9.039000000,10.114426861,4.614781016,10.000000000
2,9.039000000,10.121320209,4.611643314,10.000000000
2,9.039000000,10.128213557,4.608711306,10.000000000
2,9.039000000,10.135106905,4.605985680,10.000000000
2,9.039000000,10.142000252,4.603466991,10.000000000
2,9.039000000,10.148893600,4.601155173,10.000000000
2,9.039000000,10.155786948,4.599051424,10.000000000
2,9.039000000,10.162680295,4.597155335,10.000000000
2,9.039000000,10.169573643,4.595467529,10.000000000
2,9.039000000,10.176466991,4.593988496,10.000000000
2,9.039000000,10.183360338,4.592718022,10.000000000
2,9.039000000,10.190253686,4.591656920,10.000000000
2,9.039000000,10.197147034,4.590805086,10.000000000
2,9.039000000,10.204040381,4.590162489,10.000000000
2,9.039000000,10.210933729,4.589729998,10.000000000
2,9.039000000,10.217827077,4.589507116,10.000000000
2,9.039000000,10.224720424,4.589493898,10.000000000
2,9.039000000,10.231613772,4.589691156,10.000000000
2,9.039000000,10.238507120,4.590098211,10.000000000
2,9.039000000,10.245400467,4.590715091,10.000000000
2,9.039000000,10.252293815,4.591542476,10.000000000
2,9.039000000,10.259187163,4.592579676,10.000000000
2,9.039000000,10.266080510,4.593826606,10.000000000
2,9.039000000,10.272973858,4.595283717,10.000000000
2,9.039000000,10.279867206,4.596950495,10.000000000
2,9.039000000,10.286760553,4.598826653,10.000000000
2,9.039000000,10.293653901,4.600912322,10.000000000
2,9.039000000,10.300547249,4.603207344,10.000000000
2,9.039000000,10.307440596,4.605711139,10.000000000
2,9.039000000,10.314333944,4.608423450,10.000000000
2,9.039000000,10.321227292,4.611344611,10.000000000
2,9.039000000,10.328120640,4.614473696,10.000000000
2,9.039000000,10.335013987,4.617810358,10.000000000
2,9.039000000,10.341907335,4.621354435,10.000000000
2,9.039000000,10.348800683,4.625105724,10.000000000
2,9.039000000,10.355694030,4.629063408,10.000000000
2,9.039000000,10.362587378,4.633227043,10.000000000
2,9.039000000,10.369480726,4.637596449,10.000000000
2,9.039000000,10.376374073,4.642171114,10.000000000
2,9.039000000,10.383267421,4.646950235,10.000000000
2,9.039000000,10.390160769,4.651933267,10.000000000
2,9.039000000,10.397054116,4.657119903,10.000000000
2,9.039000000,10.403947464,4.662509558,10.000000000
2,9.039000000,10.410840812,4.668101335,10.000000000
2,9.039000000,10.417734159,4.673894591,10.000000000
2,9.039000000,10.424627507,4.679888794,10.000000000
2,9.039000000,10.431520855,4.686083505,10.000000000
2,9.039000000,10.438414202,4.692477631,10.000000000
2,9.039000000,10.445307550,4.699070441,10.000000000
2,9.039000000,10.452200898,4.705861183,10.000000000
2,9.039000000,10.459094245,4.712849469,10.000000000
2,9.039000000,10.465987593,4.720034219,10.000000000
2,9.039000000,10.472880941,4.727414519,10.000000000
2,9.039000000,10.479774288,4.734989540,10.000000000
2,9.039000000,10.486667636,4.742758469,10.000000000
2,9.039000000,10.493560984,4.750720816,10.000000000
2,9.039000000,10.500454332,4.758875274,10.000000000
2,9.039000000,10.507347679,4.767220940,10.000000000
2,9.039000000,10.514241027,4.775756896,10.000000000
2,9.039000000,10.521134375,4.784482251,10.000000000
2,9.039000000,10.528027722,4.793396387,10.000000000
2,9.039000000,10.534921070,4.802497953,10.000000000
2,9.039000000,10.541814418,4.811785969,10.000000000
2,9.039000000,10.548707765,4.821259440,10.000000000
2,9.039000000,10.555601113,4.830917357,10.000000000
2,9.039000000,10.562494461,4.840759028,10.000000000
2,9.039000000,10.569387808,4.850783150,10.000000000
2,9.039000000,10.576281156,4.860988610,10.000000000
2,9.039000000,10.583174504,4.871374352,10.000000000
2,9.039000000,10.590067851,4.881939306,10.000000000
2,9.039000000,10.596961199,4.892682483,10.000000000
2,9.039000000,10.603854547,4.903602978,10.000000000
2,9.039000000,10.610747894,4.914699413,10.000000000
2,9.039000000,10.617641242,4.925970681,10.000000000
2,9.039000000,10.624534590,4.937415665,10.000000000
2,9.039000000,10.631427937,4.949033243,10.000000000
2,9.039000000,10.638321285,4.960822384,10.000000000
2,9.039000000,10.645214633,4.972782079,10.000000000
2,9.039000000,10.652107980,4.984910945,10.000000000
2,9.039000000,10.659001328,4.997207833,10.000000000
2,9.039000000,10.665894676,5.009671585,10.000000000
2,9.039000000,10.672788023,5.022301040,10.000000000
2,9.039000000,10.679681371,5.035095031,10.000000000
2,9.039000000,10.686574719,5.048052686,10.000000000
2,9.039000000,10.693468067,5.061172532,10.000000000
2,9.039000000,10.700361414,5.074453384,10.000000000
2,9.039000000,10.707254762,5.087894062,10.000000000
2,9.039000000,10.714148110,5.101493383,10.000000000
2,9.039000000,10.721041457,5.115250159,10.000000000
2,9.039000000,10.727934805,5.129163267,10.000000000
2,9.039000000,10.734828153,5.143231666,10.000000000
2,9.039000000,10.741721500,5.157453948,10.000000000
2,9.039000000,10.748614848,5.171828924,10.000000000
2,9.039000000,10.755508196,5.186355401,10.000000000
2,9.039000000,10.762401543,5.201032189,10.000000000
2,9.039000000,10.769294891,5.215858099,10.000000000
2,9.039000000,10.776188239,5.230831940,10.000000000
2,9.039000000,10.783081586,5.245952768,10.000000000
2,9.039000000,10.789974934,5.261219146,10.000000000
2,9.039000000,10.796868282,5.276629886,10.000000000
2,9.039000000,10.803761629,5.292183807,10.000000000
2,9.039000000,10.810654977,5.307879726,10.000000000
2,9.039000000,10.817548325,5.323716465,10.000000000
2,9.039000000,10.824441672,5.339692848,10.000000000
2,9.039000000,10.831335020,5.355807759,10.000000000
2,9.039000000,10.838228368,5.372060130,10.000000000
2,9.039000000,10.845121715,5.388448631,10.000000000
2,9.039000000,10.852015063,5.404972100,10.000000000
2,9.039000000,10.858908411,5.421629379,10.000000000
2,9.039000000,10.865801759,5.438419315,10.000000000
2,9.039000000,10.872695106,5.455340759,10.000000000
2,9.039000000,10.879588454,5.472392565,10.000000000
2,9.039000000,10.886481802,5.489573596,10.000000000
2,9.039000000,10.893375149,5.506882893,10.000000000
2,9.039000000,10.900268497,5.524319158,10.000000000
2,9.039000000,10.907161845,5.541881255,10.000000000
2,9.039000000,10.914055192,5.559568065,10.000000000
2,9.039000000,10.920948540,5.577378478,10.000000000
2,9.039000000,10.927841888,5.595311387,10.000000000
2,9.039000000,10.934735235,5.613365692,10.000000000
2,9.039000000,10.941628583,5.631540300,10.000000000
2,9.039000000,10.948521931,5.649834122,10.000000000
2,9.039000000,10.955415278,5.668246236,10.000000000
2,9.039000000,10.962308626,5.686775410,10.000000000
2,9.039000000,10.969201974,5.705420574,10.000000000
2,9.039000000,10.976095321,5.724180665,10.000000000
2,9.039000000,10.982988669,5.743054631,10.000000000
2,9.039000000,10.989882017,5.762041426,10.000000000
2,9.039000000,10.996775364,5.781140009,10.000000000
2,9.039000000,11.003668712,5.800349348,10.000000000
2,9.039000000,11.010562060,5.819668420,10.000000000
2,9.039000000,11.017455407,5.839096241,10.000000000
2,9.039000000,11.024348755,5.858631867,10.000000000
2,9.039000000,11.031242103,5.878274191,10.000000000
2,9.039000000,11.038135450,5.898022219,10.000000000
2,9.039000000,11.045028798,5.917874964,10.000000000
2,9.039000000,11.051922146,5.937831445,10.000000000
2,9.039000000,11.058815494,5.957890692,10.000000000
2,9.039000000,11.065708841,5.978051740,10.000000000
2,9.039000000,11.072602189,5.998313634,10.000000000
2,9.039000000,11.079495537,6.018675424,10.000000000
2,9.039000000,11.086388884,6.039136171,10.000000000
2,9.039000000,11.093282232,6.059695020,10.000000000
2,9.039000000,11.100175580,6.080350997,10.000000000
2,9.039000000,11.107068927,6.101103153,10.000000000
2,9.039000000,11.113962275,6.121950578,10.000000000
2,9.039000000,11.120855623,6.142892372,10.000000000
2,9.039000000,11.127748970,6.163927642,10.000000000
2,9.039000000,11.134642318,6.185055503,10.000000000
2,9.039000000,11.141535666,6.206275077,10.000000000
2,9.039000000,11.148429013,6.227585496,10.000000000
2,9.039000000,11.155322361,6.248985898,10.000000000
2,9.039000000,11.162215709,6.270475429,10.000000000
2,9.039000000,11.169109056,6.292053264,10.000000000
2,9.039000000,11.176002404,6.313718612,10.000000000
2,9.039000000,11.182895752,6.335470572,10.000000000
2,9.039000000,11.189789099,6.357308325,10.000000000
2,9.039000000,11.196682447,6.379231055,10.000000000
2,9.039000000,11.203575795,6.401237956,10.000000000
2,9.039000000,11.210469142,6.423328231,10.000000000
2,9.039000000,11.217362490,6.445501087,10.000000000
2,9.039000000,11.224255838,6.467755743,10.000000000
2,9.039000000,11.231149186,6.490091422,10.000000000
2,9.039000000,11.238042533,6.512507358,10.000000000
2,9.039000000,11.244935881,6.535002789,10.000000000
2,9.039000000,11.251829229,6.557576963,10.000000000
2,9.039000000,11.258722576,6.580229178,10.000000000
2,9.039000000,11.265615924,6.602958673,10.000000000
2,9.039000000,11.272509272,6.625764695,10.000000000
2,9.039000000,11.279402619,6.648646522,10.000000000
2,9.039000000,11.286295967,6.671603440,10.000000000
2,9.039000000,11.293189315,6.694634739,10.000000000
2,9.039000000,11.300082662,6.717739719,10.000000000
2,9.039000000,11.306976010,6.740917687,10.000000000
2,9.039000000,11.313869358,6.764167957,10.000000000
2,9.039000000,11.320762705,6.787489848,10.000000000
2,9.039000000,11.327656053,6.810882690,10.000000000
2,9.039000000,11.334549401,6.834345816,10.000000000
2,9.039000000,11.341442748,6.857878570,10.000000000
2,9.039000000,11.348336096,6.881480299,10.000000000
2,9.039000000,11.355229444,6.905150395,10.000000000
2,9.039000000,11.362122791,6.928958073,10.000000000
2,9.039000000,11.369016139,6.952883984,10.000000000
2,9.039000000,11.375909487,6.976868489,10.000000000
2,9.039000000,11.382802834,7.000911047,10.000000000
2,9.039000000,11.389696182,7.025011122,10.000000000
2,9.039000000,11.396589530,7.049168182,10.000000000
2,9.039000000,11.403482877,7.073381704,10.000000000
2,9.039000000,11.410376225,7.097651168,10.000000000
2,9.039000000,11.417269573,7.121976061,10.000000000
2,9.039000000,11.424162921,7.146355877,10.000000000
2,9.039000000,11.431056268,7.170790114,10.000000000
2,9.039000000,11.437949616,7.195278276,10.000000000
2,9.039000000,11.444842964,7.219819873,10.000000000
2,9.039000000,11.451736311,7.244414440,10.000000000
2,9.039000000,11.458629659,7.269061477,10.000000000
2,9.039000000,11.465523007,7.293760507,10.000000000
2,9.039000000,11.472416354,7.318511063,10.000000000
2,9.039000000,11.479309702,7.343312681,10.000000000
2,9.039000000,11.486203050,7.368164903,10.000000000
2,9.039000000,11.493096397,7.393067276,10.000000000
2,9.039000000,11.499989745,7.418019352,10.000000000
2,9.039000000,11.506883093,7.443020688,10.000000000
2,9.039000000,11.513776440,7.468070845,10.000000000
2,9.039000000,11.520669788,7.493169392,10.000000000
2,9.039000000,11.527563136,7.518315900,10.000000000
2,9.039000000,11.534456483,7.543509946,10.000000000
2,9.039000000,11.541349831,7.568751111,10.000000000
2,9.039000000,11.548243179,7.594038981,10.000000000
2,9.039000000,11.555136526,7.619373148,10.000000000
2,9.039000000,11.562029874,7.644753207,10.000000000
2,9.039000000,11.568923222,7.670178758,10.000000000
2,9.039000000,11.575816569,7.695649409,10.000000000
2,9.039000000,11.582709917,7.721164765,10.000000000
2,9.039000000,11.589603265,7.746724439,10.000000000
2,9.039000000,11.596496613,7.772328048,10.000000000
2,9.039000000,11.603389960,7.797975215,10.000000000
2,9.039000000,11.610283308,7.826666675,10.000000000
2,9.039000000,11.617176656,8.174533790,10.000000000
2,9.039000000,11.624070003,8.995910815,10.000000000
2,9.039000000,11.630963351,10.176784234,10.000000000
2,9.039000000,11.637856699,11.607953332,10.000000000
2,9.039000000,11.644750046,13.208305760,10.000000000
2,9.039000000,11.651643394,14.923512280,10.000000000
2,9.039000000,11.658536742,16.718259891,10.000000000
2,9.039000000,11.665430089,18.569499886,10.000000000
2,9.039000000,11.672323437,20.461904983,10.000000000
2,9.039000000,11.679216785,22.385037465,10.000000000
2,9.039000000,11.686110132,24.331612489,10.000000000
2,9.039000000,11.693003480,26.296424617,10.000000000
2,9.039000000,11.699896828,28.275672338,10.000000000
2,9.039000000,11.706790175,30.266523784,10.000000000
2,9.039000000,11.713683523,32.266831190,10.000000000
2,9.039000000,11.720576871,34.274939028,10.000000000
2,9.039000000,11.727470218,36.289552394,10.000000000
2,9.039000000,11.734363566,38.309644971,10.000000000
2,9.039000000,11.741256914,40.334393511,10.000000000
2,9.039000000,11.748150261,42.363130423,10.000000000
2,9.039000000,11.755043609,44.395308939,10.000000000
2,9.039000000,11.761936957,46.430477164,10.000000000
2,9.039000000,11.768830304,48.468258488,10.000000000
2,9.039000000,11.775723652,50.508336631,10.000000000
2,9.039000000,11.782617000,52.550444098,10.000000000
2,9.039000000,11.789510348,54.594353167,10.000000000
2,9.039000000,11.796403695,56.639868802,10.000000000
2,9.039000000,11.803297043,58.686823013,10.000000000
2,9.039000000,11.810190391,60.735070347,10.000000000
2,9.039000000,11.817083738,62.784484246,10.000000000
2,9.039000000,11.823977086,64.834954085,10.000000000
2,9.039000000,11.830870434,66.886382752,10.000000000
2,9.039000000,11.837763781,68.938684651,10.000000000
2,9.039000000,11.844657129,70.991784048,10.000000000
2,9.039000000,11.851550477,73.045613698,10.000000000
2,9.039000000,11.858443824,75.100113689,10.000000000
2,9.039000000,11.865337172,77.155230469,10.000000000
2,9.039000000,11.872230520,79.210916033,10.000000000
2,9.039000000,11.879123867,81.267127217,10.000000000
2,9.039000000,11.886017215,83.323825108,10.000000000
2,9.039000000,11.892910563,85.380974534,10.000000000
2,9.039000000,11.899803910,87.438543626,10.000000000
2,9.039000000,11.906697258,89.496503439,10.000000000
2,9.039000000,11.913590606,91.554827624,10.000000000
2,9.039000000,11.920483953,93.613492148,10.000000000
2,9.039000000,11.927377301,95.672475039,10.000000000
2,9.039000000,11.934270649,97.731756177,10.000000000
2,9.039000000,11.941163996,99.791317098,10.000000000
2,9.039000000,11.948057344,101.851140828,10.000000000
2,9.039000000,11.954950692,103.911211739,10.000000000
2,9.039000000,11.961844040,105.971515415,10.000000000
2,9.039000000,11.968737387,108.032038540,10.000000000
2,9.039000000,11.975630735,110.092768790,10.000000000
2,9.039000000,11.982524083,112.153694750,10.000000000
2,9.039000000,11.989417430,114.214805824,10.000000000
2,9.039000000,11.996310778,116.276092169,10.000000000
2,9.039000000,12.003204126,118.337544626,10.000000000
2,9.039000000,12.010097473,120.399154662,10.000000000
2,9.039000000,12.016990821,122.460914318,10.000000000
2,9.039000000,12.023884169,124.522816164,10.000000000
2,9.039000000,12.030777516,126.584853250,10.000000000
2,9.039000000,12.037670864,128.647019074,10.000000000
2,9.039000000,12.044564212,130.709307542,10.000000000
2,9.039000000,12.051457559,132.771712939,10.000000000
2,9.039000000,12.058350907,134.834229900,10.000000000
2,9.039000000,12.065244255,136.896853382,10.000000000
2,9.039000000,12.072137602,138.959578642,10.000000000
2,9.039000000,12.079030950,141.022401214,10.000000000
2,9.039000000,12.085924298,143.085316889,10.000000000
2,9.039000000,12.092817645,145.148321697,10.000000000
2,9.039000000,12.099710993,147.211411892,10.000000000
2,9.039000000,12.106604341,149.274583931,10.000000000
2,9.039000000,12.113497688,151.337834470,10.000000000
2,9.039000000,12.120391036,153.401160339,10.000000000
2,9.039000000,12.127284384,155.464558539,10.000000000
2,9.039000000,12.134177731,157.528026229,10.000000000
2,9.039000000,12.141071079,159.591560713,10.000000000
2,9.039000000,12.147964427,161.655159432,10.000000000
2,9.039000000,12.154857775,163.718819959,10.000000000
2,9.039000000,12.161751122,165.782539984,10.000000000
2,9.039000000,12.168644470,167.846317314,10.000000000
2,9.039000000,12.175537818,169.910149859,10.000000000
2,9.039000000,12.182431165,171.974035633,10.000000000
2,9.039000000,12.189324513,174.037972741,10.000000000
2,9.039000000,12.196217861,176.101959378,10.000000000
2,9.039000000,12.203111208,178.165993824,10.000000000
2,9.039000000,12.210004556,180.230074435,10.000000000
2,9.039000000,12.216897904,182.294199644,10.000000000
2,9.039000000,12.223791251,184.358367952,10.000000000
2,9.039000000,12.230684599,186.422577928,10.000000000
2,9.039000000,12.237577947,188.486828203,10.000000000
2,9.039000000,12.244471294,190.551117468,10.000000000
2,9.039000000,12.251364642,192.615444467,10.000000000
