time_s,full_target_worst_distance_m,center_point_distance_m,bottom_center_distance_m,threshold_m
19.80000000,3111.45860475,3111.45860475,3111.45860475,10.00000000
19.81666667,3116.45387159,3116.45387159,3116.45387159,10.00000000
19.83333333,3121.44913846,3121.44913846,3121.44913846,10.00000000
19.85000000,3126.44440535,3126.44440535,3126.44440535,10.00000000
19.86666667,3131.43967225,3131.43967225,3131.43967225,10.00000000
19.88333333,3136.43493917,3136.43493917,3136.43493917,10.00000000
19.90000000,3141.43020611,3141.43020611,3141.43020611,10.00000000
19.91666667,3146.42547307,3146.42547307,3146.42547307,10.00000000
19.93333333,3151.42074004,3151.42074004,3151.42074004,10.00000000
19.95000000,3156.41600704,3156.41600704,3156.41600704,10.00000000
19.96666667,3161.41127405,3161.41127405,3161.41127405,10.00000000
19.98333333,3166.40654108,3166.40654108,3166.40654108,10.00000000
20.00000000,3171.40180812,3171.40180812,3171.40180812,10.00000000
20.01666667,3176.39707519,3176.39707519,3176.39707519,10.00000000
20.03333333,3181.39234227,3181.39234227,3181.39234227,10.00000000
20.05000000,3186.38760936,3186.38760936,3186.38760936,10.00000000
20.06666667,3191.38287648,3191.38287648,3191.38287648,10.00000000
20.08333333,3196.37814361,3196.37814361,3196.37814361,10.00000000
20.10000000,3201.37341076,3201.37341076,3201.37341076,10.00000000
20.11666667,3206.36867793,3206.36867793,3206.36867793,10.00000000
20.13333333,3211.36394511,3211.36394511,3211.36394511,10.00000000
20.15000000,3216.35921231,3216.35921231,3216.35921231,10.00000000
20.16666667,3221.35447952,3221.35447952,3221.35447952,10.00000000
20.18333333,3226.34974676,3226.34974676,3226.34974676,10.00000000
20.20000000,3231.34501401,3231.34501401,3231.34501401,10.00000000
20.21666667,3236.34028127,3236.34028127,3236.34028127,10.00000000
20.23333333,3241.33554856,3241.33554856,3241.33554856,10.00000000
20.25000000,3246.33081585,3246.33081585,3246.33081585,10.00000000
20.26666667,3251.32608317,3251.32608317,3251.32608317,10.00000000
20.28333333,3256.32135050,3256.32135050,3256.32135050,10.00000000
20.30000000,3261.31661785,3261.31661785,3261.31661785,10.00000000
20.31666667,3266.31188521,3266.31188521,3266.31188521,10.00000000
20.33333333,3271.30715259,3271.30715259,3271.30715259,10.00000000
20.35000000,3276.30241998,3276.30241998,3276.30241998,10.00000000
20.36666667,3281.29768739,3281.29768739,3281.29768739,10.00000000
20.38333333,3286.29295482,3286.29295482,3286.29295482,10.00000000
20.40000000,3291.28822226,3291.28822226,3291.28822226,10.00000000
20.41666667,3296.28348972,3296.28348972,3296.28348972,10.00000000
20.43333333,3301.27875719,3301.27875719,3301.27875719,10.00000000
20.45000000,3306.27402468,3306.27402468,3306.27402468,10.00000000
20.46666667,3311.26929218,3311.26929218,3311.26929218,10.00000000
20.48333333,3316.26455970,3316.26455970,3316.26455970,10.00000000
20.50000000,3321.25982724,3321.25982724,3321.25982724,10.00000000
20.51666667,3326.25509479,3326.25509479,3326.25509479,10.00000000
20.53333333,3331.25036235,3331.25036235,3331.25036235,10.00000000
20.55000000,3336.24562993,3336.24562993,3336.24562993,10.00000000
20.56666667,3341.24089753,3341.24089753,3341.24089753,10.00000000
20.58333333,3346.23616513,3346.23616513,3346.23616513,10.00000000
20.60000000,3351.23143276,3351.23143276,3351.23143276,10.00000000
20.61666667,3356.22670040,3356.22670040,3356.22670040,10.00000000
20.63333333,3361.22196805,3361.22196805,3361.22196805,10.00000000
20.65000000,3366.21723572,3366.21723572,3366.21723572,10.00000000
20.66666667,3371.21250340,3371.21250340,3371.21250340,10.00000000
20.68333333,3376.20777110,3376.20777110,3376.20777110,10.00000000
20.70000000,3381.20303881,3381.20303881,3381.20303881,10.00000000
20.71666667,3386.19830654,3386.19830654,3386.19830654,10.00000000
20.73333333,3391.19357428,3391.19357428,3391.19357428,10.00000000
20.75000000,3396.18884203,3396.18884203,3396.18884203,10.00000000
20.76666667,3401.18410980,3401.18410980,3401.18410980,10.00000000
20.78333333,3406.17937758,3406.17937758,3406.17937758,10.00000000
20.80000000,3411.17464538,3411.17464538,3411.17464538,10.00000000
20.81666667,3416.16991319,3416.16991319,3416.16991319,10.00000000
20.83333333,3421.16518102,3421.16518102,3421.16518102,10.00000000
20.85000000,3426.16044886,3426.16044886,3426.16044886,10.00000000
20.86666667,3431.15571671,3431.15571671,3431.15571671,10.00000000
20.88333333,3436.15098457,3436.15098457,3436.15098457,10.00000000
20.90000000,3441.14625245,3441.14625245,3441.14625245,10.00000000
20.91666667,3446.14152035,3446.14152035,3446.14152035,10.00000000
20.93333333,3451.13678825,3451.13678825,3451.13678825,10.00000000
20.95000000,3456.13205618,3456.13205618,3456.13205618,10.00000000
20.96666667,3461.12732411,3461.12732411,3461.12732411,10.00000000
20.98333333,3466.12259206,3466.12259206,3466.12259206,10.00000000
21.00000000,3471.11786002,3471.11786002,3471.11786002,10.00000000
21.01666667,3476.11312799,3476.11312799,3476.11312799,10.00000000
21.03333333,3481.10839598,3481.10839598,3481.10839598,10.00000000
21.05000000,3486.10366398,3486.10366398,3486.10366398,10.00000000
21.06666667,3491.09893199,3491.09893199,3491.09893199,10.00000000
21.08333333,3496.09420002,3496.09420002,3496.09420002,10.00000000
21.10000000,3501.08946806,3501.08946806,3501.08946806,10.00000000
21.11666667,3506.08473611,3506.08473611,3506.08473611,10.00000000
21.13333333,3511.08000418,3511.08000418,3511.08000418,10.00000000
21.15000000,3516.07527226,3516.07527226,3516.07527226,10.00000000
21.16666667,3521.07054035,3521.07054035,3521.07054035,10.00000000
21.18333333,3526.06580845,3526.06580845,3526.06580845,10.00000000
21.20000000,3531.06107657,3531.06107657,3531.06107657,10.00000000
21.21666667,3536.05634470,3536.05634470,3536.05634470,10.00000000
21.23333333,3541.05161284,3541.05161284,3541.05161284,10.00000000
21.25000000,3546.04688099,3546.04688099,3546.04688099,10.00000000
21.26666667,3551.04214916,3551.04214916,3551.04214916,10.00000000
21.28333333,3556.03741734,3556.03741734,3556.03741734,10.00000000
21.30000000,3561.03268553,3561.03268553,3561.03268553,10.00000000
21.31666667,3566.02795373,3566.02795373,3566.02795373,10.00000000
21.33333333,3571.02322195,3571.02322195,3571.02322195,10.00000000
21.35000000,3576.01849017,3576.01849017,3576.01849017,10.00000000
21.36666667,3581.01375841,3581.01375841,3581.01375841,10.00000000
21.38333333,3586.00902667,3586.00902667,3586.00902667,10.00000000
21.40000000,3591.00429493,3591.00429493,3591.00429493,10.00000000
21.41666667,3595.99956321,3595.99956321,3595.99956321,10.00000000
21.43333333,3600.99483150,3600.99483150,3600.99483150,10.00000000
21.45000000,3605.99009980,3605.99009980,3605.99009980,10.00000000
21.46666667,3610.98536811,3610.98536811,3610.98536811,10.00000000
21.48333333,3615.98063643,3615.98063643,3615.98063643,10.00000000
21.50000000,3620.97590477,3620.97590477,3620.97590477,10.00000000
21.51666667,3625.97117311,3625.97117311,3625.97117311,10.00000000
21.53333333,3630.96644147,3630.96644147,3630.96644147,10.00000000
21.55000000,3635.96170984,3635.96170984,3635.96170984,10.00000000
21.56666667,3640.95697822,3640.95697822,3640.95697822,10.00000000
21.58333333,3645.95224662,3645.95224662,3645.95224662,10.00000000
21.60000000,3650.94751502,3650.94751502,3650.94751502,10.00000000
21.61666667,3655.94278344,3655.94278344,3655.94278344,10.00000000
21.63333333,3660.93805187,3660.93805187,3660.93805187,10.00000000
21.65000000,3665.93332031,3665.93332031,3665.93332031,10.00000000
21.66666667,3670.92858876,3670.92858876,3670.92858876,10.00000000
21.68333333,3675.92385722,3675.92385722,3675.92385722,10.00000000
21.70000000,3680.91912569,3680.91912569,3680.91912569,10.00000000
21.71666667,3685.91439417,3685.91439417,3685.91439417,10.00000000
21.73333333,3690.90966267,3690.90966267,3690.90966267,10.00000000
21.75000000,3695.90493117,3695.90493117,3695.90493117,10.00000000
21.76666667,3700.90019969,3700.90019969,3700.90019969,10.00000000
21.78333333,3705.89546822,3705.89546822,3705.89546822,10.00000000
21.80000000,3710.89073676,3710.89073676,3710.89073676,10.00000000
21.81666667,3715.88600531,3715.88600531,3715.88600531,10.00000000
21.83333333,3720.88127387,3720.88127387,3720.88127387,10.00000000
21.85000000,3725.87654244,3725.87654244,3725.87654244,10.00000000
21.86666667,3730.87181102,3730.87181102,3730.87181102,10.00000000
21.88333333,3735.86707961,3735.86707961,3735.86707961,10.00000000
21.90000000,3740.86234822,3740.86234822,3740.86234822,10.00000000
21.91666667,3745.85761683,3745.85761683,3745.85761683,10.00000000
21.93333333,3750.85288545,3750.85288545,3750.85288545,10.00000000
21.95000000,3755.84815409,3755.84815409,3755.84815409,10.00000000
21.96666667,3760.84342273,3760.84342273,3760.84342273,10.00000000
21.98333333,3765.83869139,3765.83869139,3765.83869139,10.00000000
22.00000000,3770.83396006,3770.83396006,3770.83396006,10.00000000
22.01666667,3775.82922873,3775.82922873,3775.82922873,10.00000000
22.03333333,3780.82449742,3780.82449742,3780.82449742,10.00000000
22.05000000,3785.81976612,3785.81976612,3785.81976612,10.00000000
22.06666667,3790.81503482,3790.81503482,3790.81503482,10.00000000
22.08333333,3795.81030354,3795.81030354,3795.81030354,10.00000000
22.10000000,3800.80557227,3800.80557227,3800.80557227,10.00000000
22.11666667,3805.80084101,3805.80084101,3805.80084101,10.00000000
22.13333333,3810.79610976,3810.79610976,3810.79610976,10.00000000
22.15000000,3815.79137851,3815.79137851,3815.79137851,10.00000000
22.16666667,3820.78664728,3820.78664728,3820.78664728,10.00000000
22.18333333,3825.78191606,3825.78191606,3825.78191606,10.00000000
22.20000000,3830.77718485,3830.77718485,3830.77718485,10.00000000
22.21666667,3835.77245364,3835.77245364,3835.77245364,10.00000000
22.23333333,3840.76772245,3840.76772245,3840.76772245,10.00000000
22.25000000,3845.76299127,3845.76299127,3845.76299127,10.00000000
22.26666667,3850.75826010,3850.75826010,3850.75826010,10.00000000
22.28333333,3855.75352893,3855.75352893,3855.75352893,10.00000000
22.30000000,3860.74879778,3860.74879778,3860.74879778,10.00000000
22.31666667,3865.74406664,3865.74406664,3865.74406664,10.00000000
22.33333333,3870.73933550,3870.73933550,3870.73933550,10.00000000
22.35000000,3875.73460438,3875.73460438,3875.73460438,10.00000000
22.36666667,3880.72987326,3880.72987326,3880.72987326,10.00000000
22.38333333,3885.72514216,3885.72514216,3885.72514216,10.00000000
22.40000000,3890.72041106,3890.72041106,3890.72041106,10.00000000
22.41666667,3895.71567997,3895.71567997,3895.71567997,10.00000000
22.43333333,3900.71094890,3900.71094890,3900.71094890,10.00000000
22.45000000,3905.70621783,3905.70621783,3905.70621783,10.00000000
22.46666667,3910.70148677,3910.70148677,3910.70148677,10.00000000
22.48333333,3915.69675572,3915.69675572,3915.69675572,10.00000000
22.50000000,3920.69202468,3920.69202468,3920.69202468,10.00000000
22.51666667,3925.68729365,3925.68729365,3925.68729365,10.00000000
22.53333333,3930.68256263,3930.68256263,3930.68256263,10.00000000
22.55000000,3935.67783161,3935.67783161,3935.67783161,10.00000000
22.56666667,3940.67310061,3940.67310061,3940.67310061,10.00000000
22.58333333,3945.66836962,3945.66836962,3945.66836962,10.00000000
22.60000000,3950.66363863,3950.66363863,3950.66363863,10.00000000
22.61666667,3955.65890765,3955.65890765,3955.65890765,10.00000000
22.63333333,3960.65417669,3960.65417669,3960.65417669,10.00000000
22.65000000,3965.64944573,3965.64944573,3965.64944573,10.00000000
22.66666667,3970.64471478,3970.64471478,3970.64471478,10.00000000
22.68333333,3975.63998384,3975.63998384,3975.63998384,10.00000000
22.70000000,3980.63525291,3980.63525291,3980.63525291,10.00000000
22.71666667,3985.63052198,3985.63052198,3985.63052198,10.00000000
22.73333333,3990.62579107,3990.62579107,3990.62579107,10.00000000
22.75000000,3995.62106016,3995.62106016,3995.62106016,10.00000000
22.76666667,4000.61632927,4000.61632927,4000.61632927,10.00000000
22.78333333,4005.61159838,4005.61159838,4005.61159838,10.00000000
22.80000000,4010.60686750,4010.60686750,4010.60686750,10.00000000
22.81666667,4015.60213663,4015.60213663,4015.60213663,10.00000000
22.83333333,4020.59740576,4020.59740576,4020.59740576,10.00000000
22.85000000,4025.59267491,4025.59267491,4025.59267491,10.00000000
22.86666667,4030.58794406,4030.58794406,4030.58794406,10.00000000
22.88333333,4035.58321323,4035.58321323,4035.58321323,10.00000000
22.90000000,4040.57848240,4040.57848240,4040.57848240,10.00000000
22.91666667,4045.57375158,4045.57375158,4045.57375158,10.00000000
22.93333333,4050.56902077,4050.56902077,4050.56902077,10.00000000
22.95000000,4055.56428996,4055.56428996,4055.56428996,10.00000000
22.96666667,4060.55955917,4060.55955917,4060.55955917,10.00000000
22.98333333,4065.55482838,4065.55482838,4065.55482838,10.00000000
23.00000000,4070.55009760,4070.55009760,4070.55009760,10.00000000
23.01666667,4075.54536683,4075.54536683,4075.54536683,10.00000000
23.03333333,4080.54063607,4080.54063607,4080.54063607,10.00000000
23.05000000,4085.53590532,4085.53590532,4085.53590532,10.00000000
23.06666667,4090.53117457,4090.53117457,4090.53117457,10.00000000
23.08333333,4095.52644383,4095.52644383,4095.52644383,10.00000000
23.10000000,4100.52171311,4100.52171311,4100.52171311,10.00000000
23.11666667,4105.51698238,4105.51698238,4105.51698238,10.00000000
23.13333333,4110.51225167,4110.51225167,4110.51225167,10.00000000
23.15000000,4115.50752096,4115.50752096,4115.50752096,10.00000000
23.16666667,4120.50279027,4120.50279027,4120.50279027,10.00000000
23.18333333,4125.49805958,4125.49805958,4125.49805958,10.00000000
23.20000000,4130.49332890,4130.49332890,4130.49332890,10.00000000
23.21666667,4135.48859822,4135.48859822,4135.48859822,10.00000000
23.23333333,4140.48386756,4140.48386756,4140.48386756,10.00000000
23.25000000,4145.47913690,4145.47913690,4145.47913690,10.00000000
23.26666667,4150.47440625,4150.47440625,4150.47440625,10.00000000
23.28333333,4155.46967561,4155.46967561,4155.46967561,10.00000000
23.30000000,4160.46494497,4160.46494497,4160.46494497,10.00000000
23.31666667,4165.46021434,4165.46021434,4165.46021434,10.00000000
23.33333333,4170.45548372,4170.45548372,4170.45548372,10.00000000
23.35000000,4175.45075311,4175.45075311,4175.45075311,10.00000000
23.36666667,4180.44602251,4180.44602251,4180.44602251,10.00000000
23.38333333,4185.44129191,4185.44129191,4185.44129191,10.00000000
23.40000000,4190.43656132,4190.43656132,4190.43656132,10.00000000
23.41666667,4195.43183074,4195.43183074,4195.43183074,10.00000000
23.43333333,4200.42710017,4200.42710017,4200.42710017,10.00000000
23.45000000,4205.42236960,4205.42236960,4205.42236960,10.00000000
23.46666667,4210.41763904,4210.41763904,4210.41763904,10.00000000
23.48333333,4215.41290849,4215.41290849,4215.41290849,10.00000000
23.50000000,4220.40817795,4220.40817795,4220.40817795,10.00000000
23.51666667,4225.40344741,4225.40344741,4225.40344741,10.00000000
23.53333333,4230.39871688,4230.39871688,4230.39871688,10.00000000
23.55000000,4235.39398636,4235.39398636,4235.39398636,10.00000000
23.56666667,4240.38925584,4240.38925584,4240.38925584,10.00000000
23.58333333,4245.38452534,4245.38452534,4245.38452534,10.00000000
23.60000000,4250.37979484,4250.37979484,4250.37979484,10.00000000
23.61666667,4255.37506434,4255.37506434,4255.37506434,10.00000000
23.63333333,4260.37033386,4260.37033386,4260.37033386,10.00000000
23.65000000,4265.36560338,4265.36560338,4265.36560338,10.00000000
23.66666667,4270.36087291,4270.36087291,4270.36087291,10.00000000
23.68333333,4275.35614244,4275.35614244,4275.35614244,10.00000000
23.70000000,4280.35141199,4280.35141199,4280.35141199,10.00000000
23.71666667,4285.34668154,4285.34668154,4285.34668154,10.00000000
23.73333333,4290.34195109,4290.34195109,4290.34195109,10.00000000
23.75000000,4295.33722066,4295.33722066,4295.33722066,10.00000000
23.76666667,4300.33249023,4300.33249023,4300.33249023,10.00000000
23.78333333,4305.32775981,4305.32775981,4305.32775981,10.00000000
23.80000000,4310.32302939,4310.32302939,4310.32302939,10.00000000
23.81666667,4315.31829898,4315.31829898,4315.31829898,10.00000000
23.83333333,4320.31356858,4320.31356858,4320.31356858,10.00000000
23.85000000,4325.30883819,4325.30883819,4325.30883819,10.00000000
23.86666667,4330.30410780,4330.30410780,4330.30410780,10.00000000
23.88333333,4335.29937742,4335.29937742,4335.29937742,10.00000000
23.90000000,4340.29464705,4340.29464705,4340.29464705,10.00000000
23.91666667,4345.28991668,4345.28991668,4345.28991668,10.00000000
23.93333333,4350.28518632,4350.28518632,4350.28518632,10.00000000
23.95000000,4355.28045596,4355.28045596,4355.28045596,10.00000000
23.96666667,4360.27572562,4360.27572562,4360.27572562,10.00000000
23.98333333,4365.27099528,4365.27099528,4365.27099528,10.00000000
24.00000000,4370.26626494,4370.26626494,4370.26626494,10.00000000
24.01666667,4375.26153462,4375.26153462,4375.26153462,10.00000000
24.03333333,4380.25680430,4380.25680430,4380.25680430,10.00000000
24.05000000,4385.25207398,4385.25207398,4385.25207398,10.00000000
24.06666667,4390.24734368,4390.24734368,4390.24734368,10.00000000
24.08333333,4395.24261338,4395.24261338,4395.24261338,10.00000000
24.10000000,4400.23788308,4400.23788308,4400.23788308,10.00000000
24.11666667,4405.23315279,4405.23315279,4405.23315279,10.00000000
24.13333333,4410.22842251,4410.22842251,4410.22842251,10.00000000
24.15000000,4415.22369224,4415.22369224,4415.22369224,10.00000000
24.16666667,4420.21896197,4420.21896197,4420.21896197,10.00000000
24.18333333,4425.21423171,4425.21423171,4425.21423171,10.00000000
24.20000000,4430.20950145,4430.20950145,4430.20950145,10.00000000
24.21666667,4435.20477121,4435.20477121,4435.20477121,10.00000000
24.23333333,4440.20004096,4440.20004096,4440.20004096,10.00000000
24.25000000,4445.19531073,4445.19531073,4445.19531073,10.00000000
24.26666667,4450.19058050,4450.19058050,4450.19058050,10.00000000
24.28333333,4455.18585027,4455.18585027,4455.18585027,10.00000000
24.30000000,4460.18112006,4460.18112006,4460.18112006,10.00000000
24.31666667,4465.17638985,4465.17638985,4465.17638985,10.00000000
24.33333333,4470.17165964,4470.17165964,4470.17165964,10.00000000
24.35000000,4475.16692944,4475.16692944,4475.16692944,10.00000000
24.36666667,4480.16219925,4480.16219925,4480.16219925,10.00000000
24.38333333,4485.15746907,4485.15746907,4485.15746907,10.00000000
24.40000000,4490.15273889,4490.15273889,4490.15273889,10.00000000
24.41666667,4495.14800871,4495.14800871,4495.14800871,10.00000000
24.43333333,4500.14327854,4500.14327854,4500.14327854,10.00000000
24.45000000,4505.13854838,4505.13854838,4505.13854838,10.00000000
24.46666667,4510.13381823,4510.13381823,4510.13381823,10.00000000
24.48333333,4515.12908808,4515.12908808,4515.12908808,10.00000000
24.50000000,4520.12435793,4520.12435793,4520.12435793,10.00000000
24.51666667,4525.11962780,4525.11962780,4525.11962780,10.00000000
24.53333333,4530.11489767,4530.11489767,4530.11489767,10.00000000
24.55000000,4535.11016754,4535.11016754,4535.11016754,10.00000000
24.56666667,4540.10543742,4540.10543742,4540.10543742,10.00000000
24.58333333,4545.10070731,4545.10070731,4545.10070731,10.00000000
24.60000000,4550.09597720,4550.09597720,4550.09597720,10.00000000
24.61666667,4555.09124710,4555.09124710,4555.09124710,10.00000000
24.63333333,4560.08651700,4560.08651700,4560.08651700,10.00000000
24.65000000,4565.08178691,4565.08178691,4565.08178691,10.00000000
24.66666667,4570.07705683,4570.07705683,4570.07705683,10.00000000
24.68333333,4575.07232675,4575.07232675,4575.07232675,10.00000000
24.70000000,4580.06759668,4580.06759668,4580.06759668,10.00000000
24.71666667,4585.06286661,4585.06286661,4585.06286661,10.00000000
24.73333333,4590.05813655,4590.05813655,4590.05813655,10.00000000
24.75000000,4595.05340649,4595.05340649,4595.05340649,10.00000000
24.76666667,4600.04867644,4600.04867644,4600.04867644,10.00000000
24.78333333,4605.04394640,4605.04394640,4605.04394640,10.00000000
24.80000000,4610.03921636,4610.03921636,4610.03921636,10.00000000
24.81666667,4615.03448633,4615.03448633,4615.03448633,10.00000000
24.83333333,4620.02975630,4620.02975630,4620.02975630,10.00000000
24.85000000,4625.02502628,4625.02502628,4625.02502628,10.00000000
24.86666667,4630.02029627,4630.02029627,4630.02029627,10.00000000
24.88333333,4635.01556626,4635.01556626,4635.01556626,10.00000000
24.90000000,4640.01083625,4640.01083625,4640.01083625,10.00000000
24.91666667,4645.00610625,4645.00610625,4645.00610625,10.00000000
24.93333333,4650.00137626,4650.00137626,4650.00137626,10.00000000
24.95000000,4654.99664627,4654.99664627,4654.99664627,10.00000000
24.96666667,4659.99191629,4659.99191629,4659.99191629,10.00000000
24.98333333,4664.98718631,4664.98718631,4664.98718631,10.00000000
25.00000000,4669.98245634,4669.98245634,4669.98245634,10.00000000
25.01666667,4674.97772637,4674.97772637,4674.97772637,10.00000000
25.03333333,4679.97299641,4679.97299641,4679.97299641,10.00000000
25.05000000,4684.96826646,4684.96826646,4684.96826646,10.00000000
25.06666667,4689.96353651,4689.96353651,4689.96353651,10.00000000
25.08333333,4694.95880656,4694.95880656,4694.95880656,10.00000000
25.10000000,4699.95407663,4699.95407663,4699.95407663,10.00000000
